16.5545	4.45119	4.12087	2.83744	16.7586	4.48231	16.4242	4.42242	3.80966	3.21109
16.7288	4.63255	4.05631	2.94875	16.6039	4.67344	16.613	4.5849	3.74	3.28438
16.8968	4.77844	3.67931	2.85995	16.9236	5.10119	16.7983	4.75103	3.66817	3.35704
17.048	5.03563	3.58687	3.16491	16.9955	5.21099	16.9799	4.92077	3.59416	3.42897
17.2269	5.17053	3.54969	3.08961	17.3421	4.64623	17.1579	5.09409	3.51797	3.50008
17.3769	5.37389	3.48694	3.22357	17.2894	5.43542	17.3319	5.27094	3.4396	3.57028
17.5447	5.50109	3.39805	3.10701	17.6463	4.74597	17.5019	5.45128	3.35907	3.63949
17.7294	5.63979	3.42865	3.0598	17.7853	5.62476	17.6679	5.63506	3.27637	3.70762
17.8874	5.79631	3.26748	3.02712	17.9216	6.07151	17.8297	5.82221	3.19151	3.77458
18.0487	6.02517	3.23467	3.22611	18.1263	6.16985	17.9872	6.01269	3.10453	3.84027
18.2078	6.20678	3.21163	3.27587	18.1245	6.79027	18.1402	6.20641	3.01542	3.90462
18.3194	6.48979	3.08378	3.59522	18.2164	6.66138	18.2888	6.40332	2.92421	3.96753
18.4616	6.67561	2.96407	3.57828	18.4022	7.02231	18.4328	6.60333	2.83093	4.0289
18.6045	6.82478	2.96746	3.50471	18.5422	6.76013	18.572	6.80638	2.7356	4.08867
18.7604	7.01048	3.01494	3.54415	18.8089	7.24388	18.7064	7.01237	2.63825	4.14672
18.955	7.16769	3.09716	3.47878	19.1441	7.18344	18.8359	7.22122	2.53893	4.20299
19.0613	7.32808	2.78172	3.36659	18.5479	7.4012	18.9604	7.43283	2.43767	4.25737
19.1349	7.64823	2.60642	3.77108	19.0138	7.8688	19.0798	7.64712	2.3345	4.3098
19.2643	7.83071	2.58919	3.7482	19.3089	7.67375	19.1939	7.86397	2.22949	4.36017
19.3344	8.08041	2.46043	3.92512	19.132	8.12845	19.3028	8.08329	2.12266	4.40842
19.4391	8.27082	2.42827	3.91583	19.0239	8.17194	19.4062	8.30497	2.01409	4.45445
19.533	8.42756	2.39876	3.82917	19.347	8.30741	19.5042	8.5289	1.90381	4.49819
19.6386	8.60281	2.24861	3.73364	19.6843	8.35902	19.5966	8.75494	1.7919	4.53956
19.7917	8.80323	2.31247	3.75214	20.0039	8.8906	19.6835	8.983	1.67841	4.57848
19.8814	8.99337	2.10414	3.69344	19.6061	9.48659	19.7645	9.21294	1.56341	4.61488
19.9947	9.26318	2.07816	3.89997	20.1574	9.45949	19.8398	9.44463	1.44697	4.64869
20.0595	9.44948	1.80167	3.79103	19.6163	9.76606	19.9093	9.67795	1.32916	4.67984
20.1257	9.73433	1.71407	4.03383	20.1573	9.90876	19.9728	9.91275	1.21005	4.70826
20.1879	9.97852	1.67218	4.15958	19.1911	11.5493	20.0303	10.1489	1.08972	4.73389
20.2227	10.2964	1.53147	4.44664	20.166	10.4687	20.0818	10.3863	0.968259	4.75666
20.2546	10.5041	1.23288	4.3081	19.6775	10.803	20.1271	10.6247	0.845742	4.77652
20.2987	10.816	1.152	4.54777	20.371	11.0109	20.1663	10.864	0.722256	4.7934
20.3274	11.0691	1.02715	4.5901	19.4335	12.3402	20.1993	11.1041	0.597892	4.80727
20.3604	11.3222	0.981607	4.65422	20.3164	11.3483	20.2261	11.3449	0.472738	4.81807
20.3329	11.5335	0.479636	4.41721	19.2063	12.2418	20.2466	11.5861	0.346889	4.82575
20.3929	11.7916	0.525114	4.4898	20.6141	11.9422	20.2608	11.8275	0.220439	4.83027
20.4126	12.02	0.616227	4.56646	19.966	11.9688	20.2687	12.0692	0.093487	4.83159
20.391	12.3449	0.466541	4.81702	20.3263	12.4966	20.2701	12.3108	-0.0338694	4.82968
20.3657	12.5483	0.0639269	4.53708	20.0192	12.4823	20.2652	12.5522	-0.161529	4.82451
20.3851	12.8002	0.0799913	4.58808	20.498	12.8924	20.254	12.7933	-0.28939	4.81605
20.3885	13.0011	-0.035536	4.43435	20.9151	12.2555	20.2363	13.0339	-0.417348	4.80428
20.3487	13.2265	-0.108939	4.46012	20.1943	13.1688	20.2122	13.2738	-0.545298	4.78918
20.319	13.4399	-0.224504	4.39795	19.858	13.5236	20.1818	13.5129	-0.673135	4.77072
20.2856	13.733	-0.308534	4.57653	20.3245	13.8896	20.1449	13.7509	-0.800753	4.74892
20.2488	13.9304	-0.530232	4.37164	20.3387	13.5307	20.1017	13.9878	-0.928043	4.72374
20.1768	14.2213	-0.659319	4.55774	20.1216	14.337	20.0521	14.2233	-1.0549	4.69521
20.1146	14.43	-0.830308	4.43424	19.6717	14.4038	19.9962	14.4573	-1.18121	4.66331
19.9884	14.7243	-1.03667	4.63849	19.781	14.773	19.934	14.6897	-1.30687	4.62805
19.9266	14.923	-1.10992	4.50996	20.1149	14.0165	19.8655	14.9202	-1.43177	4.58944
19.9013	15.1487	-1.05113	4.49588	20.0208	15.2053	19.7908	15.1486	-1.55581	4.54751
19.8081	15.3229	-1.57235	4.02348	20.0157	15.3443	19.7099	15.3749	-1.67887	4.50226
19.7719	15.5115	-1.48112	3.97502	19.9131	15.554	19.6229	15.5989	-1.80085	4.45372
19.6942	15.6888	-1.53091	3.88291	19.9388	15.0864	19.5298	15.8203	-1.92164	4.40193
19.566	15.9389	-1.66726	4.03136	19.4748	16.0098	19.4307	16.039	-2.04114	4.3469
19.4683	16.1305	-1.71008	3.99913	19.1556	16.0022	19.3257	16.2549	-2.15925	4.28868
19.3524	16.3303	-1.77074	4.01361	19.238	16.2719	19.2148	16.4679	-2.27586	4.22731
19.2496	16.5053	-1.95429	3.81274	19.4007	16.2962	19.0981	16.6777	-2.39087	4.16284
19.0953	16.7565	-2.10588	3.97179	19.0029	16.8387	18.9757	16.8841	-2.50418	4.0953
18.9608	16.9321	-2.50527	3.60917	18.8373	17.7112	18.8477	17.0872	-2.61571	4.02476
18.7434	17.2188	-2.75934	3.88226	18.6148	17.3832	18.7142	17.2866	-2.72534	3.95127
18.6196	17.4209	-2.60577	4.01778	18.8177	17.0316	18.5752	17.4822	-2.83299	3.87489
18.3922	17.6495	-2.82409	4.12387	18.1023	17.5529	18.4309	17.674	-2.93858	3.79568
18.243	17.837	-2.88277	4.03348	18.2749	17.4877	18.2814	17.8617	-3.042	3.71372
18.1287	18.0272	-2.81299	3.99494	18.2094	18.0461	18.1268	18.0453	-3.14318	3.62906
17.9653	18.1696	-3.09823	3.59832	18.3021	17.498	17.9671	18.2246	-3.24204	3.5418
17.8524	18.3019	-2.97937	3.47937	17.9018	18.2183	17.8026	18.3994	-3.3385	3.45199
17.7268	18.4665	-3.0136	3.34988	18.8558	18.1364	17.6334	18.5697	-3.43247	3.35973
17.5124	18.6766	-3.17606	3.46849	17.3845	18.7039	17.4595	18.7353	-3.5239	3.26509
17.3428	18.8043	-3.34876	3.17789	17.7945	18.0801	17.281	18.8962	-3.61271	3.16817
17.185	18.9424	-3.31507	3.13107	17.1762	18.8863	17.0983	19.0521	-3.69883	3.06904
17.0166	19.1058	-3.41062	3.04701	16.9398	19.7311	16.9113	19.203	-3.78221	2.9678
16.7904	19.237	-3.51821	3.03112	16.5734	19.052	16.7201	19.3488	-3.86278	2.86455
16.5983	19.3879	-3.70223	2.85801	16.1674	20.2201	16.5251	19.4894	-3.9405	2.75938
16.3487	19.5749	-3.87061	2.97698	16.2338	19.6171	16.3262	19.6246	-4.01531	2.65237
16.1342	19.6492	-4.04668	2.61379	16.4366	18.2742	16.1237	19.7545	-4.08716	2.54364
15.9187	19.8038	-4.09069	2.66722	15.9243	19.8703	15.9176	19.8789	-4.15602	2.43329
15.7222	19.9198	-4.05523	2.63734	16.2328	19.2166	15.7082	19.9978	-4.22185	2.32141
15.4769	20.0949	-4.17671	2.7414	15.4332	20.1836	15.4956	20.111	-4.28461	2.2081
15.2472	20.2424	-4.33778	2.62435	14.3677	21.3406	15.2799	20.2185	-4.34427	2.09347
15.0767	20.3693	-4.23037	2.5949	15.2016	20.4385	15.0613	20.3203	-4.4008	1.97763
14.8439	20.4506	-4.40325	2.29032	14.7476	19.9571	14.84	20.4162	-4.4542	1.86068
14.6324	20.5707	-4.38695	2.29697	14.6665	20.6088	14.6161	20.5063	-4.50443	1.74272
14.3883	20.6613	-4.58597	2.02858	13.841	21.0031	14.3897	20.5904	-4.55149	1.62386
14.1438	20.7349	-4.60428	1.9826	14.0521	20.5924	14.1611	20.6686	-4.59537	1.50421
13.901	20.8076	-4.75112	1.72999	13.8232	20.859	13.9304	20.7408	-4.63606	1.38386
13.6184	20.877	-4.84566	1.71769	13.4686	20.7253	13.6977	20.807	-4.67357	1.26294
13.3697	20.91	-5.01294	1.32066	13.8263	20.4261	13.4632	20.8671	-4.70789	1.14153
13.1313	20.9441	-4.9658	1.25655	13.1072	20.8294	13.2271	20.9211	-4.73904	1.01975
12.8897	21.0016	-5.015	1.12784	13.2669	21.1579	12.9895	20.969	-4.76702	0.897694
12.7178	21.0329	-4.81472	1.04931	12.8729	21.0592	12.7506	21.0108	-4.79186	0.775469
12.4495	21.0773	-4.97662	0.869659	11.5171	21.6724	12.5106	21.0465	-4.81358	0.653175
12.2037	21.1178	-4.96775	0.863068	12.2062	21.11	12.2695	21.0761	-4.83219	0.530912
11.9584	21.1374	-5.05734	0.614393	12.3859	21.1066	12.0276	21.0996	-4.84773	0.408778
11.7287	21.1057	-4.96763	0.492827	11.6814	20.8651	11.785	21.117	-4.86022	0.286869
11.4713	21.0924	-5.05781	0.25667	11.5265	20.6748	11.5418	21.1283	-4.86971	0.165281
11.2725	21.0829	-4.91553	0.195961	11.363	21.0688	11.2982	21.1335	-4.87623	0.0441057
11.0028	21.0466	-5.03863	-0.0562152	10.5558	20.5567	11.0544	21.1327	-4.87982	-0.076565
10.8115	21.0058	-4.87175	-0.146412	10.8903	20.927	10.8105	21.1259	-4.88053	-0.196643
10.5372	21.0056	-4.9502	-0.119275	9.30535	21.3896	10.5666	21.1131	-4.8784	-0.31604
10.2337	21.0521	-5.11369	-0.00637417	10.189	21.209	10.3229	21.0943	-4.87349	-0.434674
9.97461	21.0372	-5.20242	-0.225408	9.97958	21.2932	10.0795	21.0697	-4.86585	-0.552463
9.81978	20.9903	-4.9259	-0.324008	9.99634	20.9797	9.83658	21.0391	-4.85554	-0.669327
9.56912	20.9777	-4.94055	-0.320684	9.38223	21.111	9.59422	21.0028	-4.84262	-0.785189
9.40827	20.9251	-4.7097	-0.412856	9.53921	20.8762	9.35258	20.9607	-4.82714	-0.899977
9.17951	20.8831	-4.77736	-0.678844	9.63392	20.9724	9.11177	20.9128	-4.80919	-1.01362
8.85662	20.8647	-4.99333	-0.624324	8.70331	20.8221	8.87192	20.8594	-4.78881	-1.12605
8.63324	20.786	-4.9806	-0.910083	9.84634	20.009	8.63315	20.8003	-4.76608	-1.2372
8.34666	20.7051	-5.05786	-0.958406	8.22277	20.4839	8.39557	20.7358	-4.74108	-1.34701
8.09508	20.63	-5.10939	-1.18675	8.29647	20.4978	8.1593	20.6657	-4.71387	-1.45542
7.86653	20.5442	-5.02972	-1.23912	7.88599	20.45	7.92445	20.5903	-4.68453	-1.56237
7.63082	20.4641	-5.06625	-1.51607	8.29081	20.6565	7.69111	20.5096	-4.65313	-1.66781
7.30377	20.4043	-5.25969	-1.46878	7.18029	20.392	7.45939	20.4237	-4.61975	-1.7717
7.04035	20.3124	-5.27989	-1.58281	7.09214	20.1196	7.22939	20.3326	-4.58448	-1.87399
6.79449	20.2218	-5.22891	-1.60642	6.81542	20.1859	7.00119	20.2364	-4.54738	-1.97462
6.54287	20.1329	-5.22677	-1.71168	6.89359	20.1536	6.7749	20.1352	-4.50854	-2.07357
6.32451	20.0339	-5.11128	-1.74393	6.38914	20.0137	6.55059	20.0292	-4.46805	-2.17079
6.08687	19.943	-5.10429	-1.89947	6.67637	20.2142	6.32834	19.9183	-4.42598	-2.26625
5.84402	19.843	-5.07056	-1.91031	5.86119	19.8306	6.10823	19.8027	-4.38241	-2.35993
5.57833	19.7058	-5.15436	-2.23397	5.28178	19.5036	5.89034	19.6824	-4.33744	-2.45178
5.4633	19.5683	-4.77595	-2.30437	5.69089	19.5755	5.67472	19.5577	-4.29114	-2.5418
5.24561	19.4208	-4.74182	-2.49401	5.9506	18.9859	5.46145	19.4284	-4.24359	-2.62995
5.06239	19.3115	-4.60768	-2.47964	5.17021	19.4397	5.25059	19.2948	-4.19488	-2.71622
4.86646	19.1962	-4.5194	-2.47031	5.87397	19.301	5.04219	19.157	-4.1451	-2.80059
4.7421	19.0438	-4.24514	-2.53497	4.89149	18.982	4.8363	19.015	-4.09432	-2.88305
4.51004	18.896	-4.3396	-2.78501	3.98679	19.0452	4.63297	18.8689	-4.04263	-2.96359
4.35692	18.7608	-4.1745	-2.78959	4.4685	18.834	4.43224	18.7188	-3.99012	-3.0422
4.16703	18.6157	-4.1232	-2.80441	4.69245	18.4634	4.23416	18.5648	-3.93685	-3.11888
4.07749	18.462	-3.81391	-2.8446	4.26269	18.481	4.03876	18.4071	-3.88293	-3.19362
3.86894	18.2946	-3.9335	-3.28338	3.42434	18.8357	3.84606	18.2457	-3.82841	-3.26644
3.58797	18.1461	-4.15928	-3.24549	3.45919	18.167	3.65611	18.0807	-3.77339	-3.33732
3.41417	17.9934	-4.05603	-3.14839	4.3011	17.9267	3.46891	17.9122	-3.71795	-3.40627
3.18148	17.8253	-4.13168	-3.16149	3.12525	17.7493	3.28449	17.7402	-3.66215	-3.47331
2.96428	17.6465	-4.19378	-3.45117	2.65664	17.888	3.10287	17.565	-3.60609	-3.53844
2.81607	17.5226	-4.04389	-3.38112	2.9449	17.8154	2.92405	17.3866	-3.54982	-3.60167
2.64224	17.312	-3.99326	-3.71755	3.26647	17.0897	2.74805	17.2051	-3.49344	-3.66302
2.48736	17.1159	-3.87197	-3.73705	2.55407	17.0853	2.57486	17.0205	-3.437	-3.72251
2.3036	16.9465	-3.82966	-3.54469	2.55039	16.8884	2.4045	16.833	-3.38059	-3.78014
2.16552	16.7755	-3.68898	-3.53834	2.25371	16.8334	2.23695	16.6427	-3.32428	-3.83595
1.96252	16.5764	-3.73364	-3.56492	1.57735	16.0489	2.07221	16.4497	-3.26812	-3.88995
1.82747	16.3486	-3.58561	-3.64431	1.88972	16.1054	1.91027	16.254	-3.21219	-3.94216
1.65269	16.1698	-3.57476	-3.64665	1.74362	16.2687	1.75112	16.0557	-3.15656	-3.99261
1.4616	16.0036	-3.61085	-3.62137	1.44745	16.0853	1.59474	15.8549	-3.10129	-4.04132
1.30236	15.7753	-3.56453	-4.00859	1.6097	15.5526	1.44111	15.6517	-3.04644	-4.08832
1.1498	15.5507	-3.49165	-4.04592	1.18395	15.4284	1.29021	15.4463	-2.99207	-4.13364
0.967901	15.3551	-3.51306	-4.04466	0.828993	15.528	1.14201	15.2386	-2.93825	-4.1773
0.766896	15.1308	-3.57785	-4.07924	0.722706	15.0075	0.996486	15.0288	-2.88503	-4.21933
0.60982	14.9468	-3.51955	-3.97918	1.03147	15.2134	0.853604	14.8169	-2.83246	-4.25977
0.551857	14.7391	-3.20075	-3.98646	0.737301	14.7047	0.71333	14.603	-2.78061	-4.29864
0.41576	14.4983	-3.13338	-4.30618	0.722177	14.2445	0.575628	14.3872	-2.72952	-4.33598
0.257093	14.2704	-3.13738	-4.32567	0.253435	14.2029	0.440459	14.1696	-2.67925	-4.37181
0.0988567	14.0182	-3.13472	-4.66654	-0.0328023	13.9604	0.307779	13.9502	-2.62984	-4.40617
0.141273	13.7703	-2.59529	-4.67146	0.459172	13.6856	0.177545	13.7292	-2.58135	-4.43909
0.0164645	13.5259	-2.57915	-4.8219	0.0524412	13.6377	0.0497099	13.5065	-2.53381	-4.47061
-0.14238	13.2846	-2.66004	-4.82491	-0.190344	13.2856	-0.0757753	13.2823	-2.48728	-4.50075
-0.278609	13.0621	-2.67498	-4.66774	-0.275043	13.1456	-0.198962	13.0566	-2.44179	-4.52955
-0.23647	12.8485	-2.19927	-4.61731	0.0462308	12.9301	-0.319903	12.8295	-2.39739	-4.55704
-0.374065	12.6171	-2.27913	-4.523	-0.684792	12.3563	-0.438654	12.6011	-2.35412	-4.58326
-0.483939	12.3868	-2.26781	-4.52904	-0.476482	12.3633	-0.555273	12.3714	-2.31202	-4.60823
-0.624382	12.1735	-2.34188	-4.52749	-0.972122	12.5207	-0.669818	12.1404	-2.27111	-4.63198
-0.680284	11.9638	-2.17582	-4.49299	-0.582624	12.0386	-0.78235	11.9083	-2.23144	-4.65456
-0.827334	11.7286	-2.27705	-4.56729	-1.26757	11.6495	-0.892931	11.6751	-2.19304	-4.67598
-1.02941	11.48	-2.51742	-4.6134	-1.17212	11.3988	-1.00163	11.4409	-2.15594	-4.69628
-1.13739	11.2492	-2.48058	-4.50868	-0.891441	10.959	-1.1085	11.2057	-2.12017	-4.71549
-1.30962	11.0237	-2.6119	-4.51982	-1.39289	11.0424	-1.21362	10.9695	-2.08575	-4.73364
-1.41346	10.775	-2.49904	-4.80799	-1.29894	10.9012	-1.31706	10.7324	-2.05273	-4.75075
-1.52664	10.5173	-2.46825	-4.83174	-1.49687	10.4198	-1.41889	10.4945	-2.02111	-4.76686
-1.63878	10.2489	-2.41194	-5.02186	-1.59293	10.0212	-1.51917	10.2559	-1.99093	-4.78198
-1.70022	10.042	-2.24655	-4.93315	-1.61875	10.2374	-1.61797	10.0165	-1.96221	-4.79615
-1.78998	9.80981	-2.19097	-4.86272	-1.59702	9.96554	-1.71539	9.77637	-1.93498	-4.80939
-1.83481	9.59773	-2.01099	-4.79043	-1.73381	9.71347	-1.81147	9.53564	-1.90924	-4.82172
-1.96504	9.33825	-2.0614	-4.9816	-2.27191	9.37316	-1.90631	9.29431	-1.88502	-4.83316
-2.03716	9.04156	-1.98374	-5.0458	-1.93833	8.77028	-1.99998	9.05243	-1.86233	-4.84374
-2.1155	8.81822	-1.94614	-4.89969	-1.96565	9.13274	-2.09256	8.81003	-1.8412	-4.85347
-2.2021	8.56954	-1.91765	-4.90107	-2.1768	8.5411	-2.18412	8.56717	-1.82164	-4.86238
-2.3451	8.30527	-2.03778	-4.99621	-2.65862	8.19477	-2.27474	8.32388	-1.80365	-4.87047
-2.36565	8.08466	-1.81125	-4.90968	-2.21875	8.15339	-2.3645	8.0802	-1.78726	-4.87778
-2.41306	7.87792	-1.67922	-4.83886	-2.273	8.52315	-2.45348	7.83617	-1.77248	-4.8843
-2.53129	7.62439	-1.7746	-4.87618	-2.59674	7.60288	-2.54177	7.59184	-1.75931	-4.89006
-2.6964	7.37881	-2.03625	-4.78297	-3.08256	7.38874	-2.62944	7.34723	-1.74777	-4.89507
-2.80298	7.12595	-2.05275	-4.80901	-2.79865	7.064	-2.71658	7.10238	-1.73786	-4.89933
-2.8604	6.89577	-1.85771	-4.91489	-2.79412	7.20818	-2.80326	6.85734	-1.72958	-4.90286
-2.87645	6.70433	-1.63715	-4.76822	-2.74651	6.86867	-2.88957	6.61214	-1.72295	-4.90566
-2.91391	6.49183	-1.56932	-4.57161	-2.57673	6.36755	-2.97559	6.36681	-1.71797	-4.90774
-2.96833	6.26301	-1.50597	-4.55495	-2.90217	6.22989	-3.0614	6.12139	-1.71464	-4.90911
-3.10123	6.00543	-1.61838	-4.7453	-3.50172	6.10796	-3.14709	5.87592	-1.71297	-4.90976
-3.19745	5.72193	-1.67571	-4.84172	-3.1778	5.53101	-3.23274	5.63043	-1.71295	-4.9097
-3.30294	5.4693	-1.80623	-4.77179	-3.19736	5.19093	-3.31843	5.38496	-1.71458	-4.90893
-3.41191	5.20265	-1.86528	-4.84161	-3.43031	5.10507	-3.40424	5.13955	-1.71787	-4.90745
-3.4789	4.95853	-1.72227	-4.92357	-3.4281	4.94644	-3.49026	4.89422	-1.72281	-4.90525
-3.61041	4.66326	-1.8556	-5.06623	-3.69435	4.52196	-3.57657	4.64902	-1.72939	-4.90233
-3.71197	4.40611	-1.97296	-4.9804	-3.50501	4.17643	-3.66325	4.40398	-1.73763	-4.89868
-3.86217	4.12003	-2.11138	-5.11323	-4.00238	4.04684	-3.75039	4.15913	-1.74749	-4.8943
-3.93804	3.88575	-1.92426	-5.13022	-4.06447	4.10977	-3.83806	3.91452	-1.75899	-4.88918
-3.99401	3.66686	-1.81834	-4.99889	-3.88053	3.75177	-3.92635	3.67019	-1.77212	-4.8833
-4.07414	3.47865	-1.85932	-4.76835	-4.23729	3.88878	-4.01533	3.42616	-1.78686	-4.87666
-4.16513	3.23626	-1.85671	-4.77612	-4.15119	3.21968	-4.10509	3.18248	-1.8032	-4.86925
-4.28184	2.97471	-1.98349	-4.81661	-4.27467	2.88187	-4.19571	2.93919	-1.82113	-4.86104
-4.37976	2.69188	-1.99643	-4.92537	-4.32451	2.55034	-4.28727	2.69633	-1.84065	-4.85202
-4.46594	2.44543	-1.90878	-4.94121	-4.38481	2.39989	-4.37985	2.45393	-1.86173	-4.84218
-4.57467	2.16967	-1.94181	-5.03455	-4.61223	2.09192	-4.47352	2.21205	-1.88436	-4.83149
-4.6706	1.94644	-2.13498	-4.88097	-4.29257	1.92854	-4.56836	1.97072	-1.90853	-4.81994
-4.79768	1.65677	-2.17771	-5.03329	-4.86829	1.53442	-4.66444	1.72998	-1.93422	-4.80751
